name,url,country,location,qs_ranking_preview,the_ranking_preview,arwu_ranking_preview,bachelor_from,bachelor_to,master_from,master_to,doctorate_from,doctorate_to,location_full,establishment_year,total_students,international_students,female_students,acceptance_rate,qs_rating,the_rating,rating_usa,iso3_code,country_name,iso2_code,gdp,unemployment_rate,school_enrollment_tert,adult_literacy_rate,heritage_year,economic_freedom_score
Daito Bunka University,https://www.unipage.net/en/19248/daito_bunka_university,JP,"Japan,Tokyo",,,,,,,,,,"Tokyo, Japan",1923.0,"11,308",339,34%,,,,,JPN,Japan,JP,4026210821146.81,2.563,64.8912200927734,,2025.0,70.2
Murray State University,https://www.unipage.net/en/10744/murray_state_university,US,"United States,Murray",,,,"14,054","18,883","6,910","17,495",,,"Murray, United States",1923.0,"8,388",,,84%,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Shizuoka University,https://www.unipage.net/en/19019/shizuoka_university,JP,"Japan,Shizuoka",,1501.0,,"5,000","5,000","5,000","5,000",,,"Shizuoka, Japan",1949.0,"9,925",397,29%,30%,,,,JPN,Japan,JP,4026210821146.81,2.563,64.8912200927734,,2025.0,70.2
Olabisi Onabanjo University,https://www.unipage.net/en/22760/olabisi_onabanjo_university,NG,"Nigeria,Shagamu",,,,"2,500","2,500","2,500","2,500",,,"Shagamu, Nigeria",1982.0,"14,999",,,70%,,,,NGA,Nigeria,NG,187759703099.801,2.989,9.74153350922586,70.4100036621094,2025.0,53.4
Kazakh National Agrarian University,https://www.unipage.net/en/19970/kazakh_national_agrarian_university,KZ,"Kazakhstan,Almaty",671.0,,,,,,,,,"Almaty, Kazakhstan",2012.0,"7,999",943,,,,,,KAZ,Kazakhstan,KZ,288406138230.669,4.794,53.4564204414133,99.7300033569336,2025.0,63.8
Waukesha County Technical College,https://www.unipage.net/en/12167/waukesha_county_technical_college,US,"United States,Pewaukee",,,,"6,877","6,877",,,,,"Pewaukee, United States",,,,,0%,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
University of Central Missouri,https://www.unipage.net/en/11078/university_of_central_missouri,US,"United States,Warrensburg",,,,536,"17,448","12,497","12,497",,,"Warrensburg, United States",1871.0,"10,212",,,71%,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Kostanay State University A Baitursynova,https://www.unipage.net/en/20014/kostanay_state_university_a_baitursynova,KZ,"Kazakhstan,Kostanay",,,,,,,,,,"Kostanay, Kazakhstan",1939.0,"6,999",,,,,,,KAZ,Kazakhstan,KZ,288406138230.669,4.794,53.4564204414133,99.7300033569336,2025.0,63.8
University of Koblenz - Landau,https://www.unipage.net/en/6145/university_of_koblenz_landau,DE,"Germany,Mainz",,,,"1,000","1,000","1,000","1,000",,,"Mainz, Germany",1990.0,"14,999",,,,,,,DEU,Germany,DE,4659929336890.62,3.406,78.5947494506836,,2025.0,71.6
Moscow State Linguistic University,https://www.unipage.net/en/8003/moscow_state_linguistic_university,RU,"Russia,Moscow",,,,,,,,,,"Moscow, Russia",1804.0,"4,999",,,,,,,RUS,Russian Federation,RU,2173835806671.66,2.527,60.3891235376867,99.9300003051758,,
University of Osijek,https://www.unipage.net/en/5218/university_of_osijek,HR,"Croatia,Osijek",1201.0,,,,,"5,650","5,650",,,"Osijek, Croatia",1975.0,,,,,,,,HRV,Croatia,HR,92526176108.621,5.236,81.1775207519531,98.1500015258789,2025.0,68.7
Kanazawa Institute of Technology,https://www.unipage.net/en/19086/kanazawa_institute_of_technology,JP,"Japan,Nonoichi",,,,,,,,,,"Nonoichi, Japan",1965.0,,2,,,,,,JPN,Japan,JP,4026210821146.81,2.563,64.8912200927734,,2025.0,70.2
Yaroslavl State University,https://www.unipage.net/en/7930/yaroslavl_state_university,RU,"Russia,Yaroslavl",,,,"2,500","2,500","2,500","2,500",,,"Yaroslavl, Russia",1803.0,"5,999",,,,,,,RUS,Russian Federation,RU,2173835806671.66,2.527,60.3891235376867,99.9300003051758,,
Federal Rural University of Pernambuco,https://www.unipage.net/en/936/federal_rural_university_of_pernambuco,BR,"Brazil,Recife",,1501.0,,"1,000","1,000","1,000","1,000",,,"Recife, Brazil",1914.0,"17,704",,51%,,,,,BRA,Brazil,BR,2179412080828.59,7.634,60.3906211853027,94.8005123042056,2025.0,55.1
Federal Institute of Education,https://www.unipage.net/en/1359/federal_institute_of_education,BR,"Brazil,Macapa",,,,,,,,,,"Macapa, Brazil",2008.0,,,,,,,,BRA,Brazil,BR,2179412080828.59,7.634,60.3906211853027,94.8005123042056,2025.0,55.1
Busan University of Foreign Studies,https://www.unipage.net/en/21032/busan_university_of_foreign_studies,KR,"South Korea,Busan",,,,,,,,,,"Busan, South Korea",1981.0,,,,,,,,KOR,"Korea, Rep.",KR,1712792854202.37,2.604,106.709167480469,97.9700012207031,,
Dr. Hari Singh Gour University,https://www.unipage.net/en/16478/dr_hari_singh_gour_university,IN,"India,Saugor",,,,"1,000","1,000","1,000","1,000",,,"Saugor, India",1946.0,"5,999",,,60%,,,,IND,India,IN,3912686168582.21,4.202,34.4184659748952,81.6999969482422,2025.0,53.0
Indian Institute of Technology Jodhpur,https://www.unipage.net/en/16589/indian_institute_of_technology_jodhpur,IN,"India,Jodhpur",,,,"1,000","1,000","1,000","1,000",,,"Jodhpur, India",2008.0,999,,,10%,,,,IND,India,IN,3912686168582.21,4.202,34.4184659748952,81.6999969482422,2025.0,53.0
Northampton County Area Community College,https://www.unipage.net/en/11766/northampton_county_area_community_college,US,"United States,Bethlehem",,,,"14,816","14,816",,,,,"Bethlehem, United States",,,,,0%,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Xavier University of Louisiana,https://www.unipage.net/en/10917/xavier_university_of_louisiana,US,"United States,New Orleans",,,,"23,054","26,856","17,495","22,068",,,"New Orleans, United States",1915.0,"3,404",,,95%,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Technological Institute of the Americas,https://www.unipage.net/en/3253/technological_institute_of_the_americas,DO,"Dominican Republic,Santo Domingo",,,,,,,,,,"Santo Domingo, Dominican Republic",2000.0,,,,,,,,DOM,Dominican Republic,DO,124282245638.568,5.473,57.6509476207267,94.0299987792969,2025.0,64.3
University of Fortaleza,https://www.unipage.net/en/976/university_of_fortaleza,BR,"Brazil,Fortaleza",,1501.0,,,,,,,,"Fortaleza, Brazil",1973.0,"20,775",,54%,,,,,BRA,Brazil,BR,2179412080828.59,7.634,60.3906211853027,94.8005123042056,2025.0,55.1
Institute of Business Management,https://www.unipage.net/en/20450/institute_of_business_management,PK,"Pakistan,Karachi",,,,"2,500","2,500","2,500","2,500",,,"Karachi, Pakistan",1996.0,,,,,,,,PAK,Pakistan,PK,373071855731.539,5.472,10.8564126844434,58.8600006103516,2025.0,49.1
Mid Sweden University,https://www.unipage.net/en/9680/mid_sweden_university,SE,"Sweden,Sundsvall",,,,"10,321","13,984","4,357","13,759",,,"Sundsvall, Sweden",1993.0,"14,999",,,,,,,SWE,Sweden,SE,610117791237.089,8.528,81.3998184204102,,2025.0,77.9
General Sir John Kotelawala Defense University,https://www.unipage.net/en/21405/general_sir_john_kotelawala_defense_university,LK,Sri Lanka,,,,,,,,,,Sri Lanka,,,,,,,,,LKA,Sri Lanka,LK,98963185509.6499,4.996,20.7412633848006,92.6600036621094,2025.0,49.4
Melbourne Institute of Technology,https://www.unipage.net/en/23505/melbourne_institute_of_technology,AU,"Australia,Melbourne",,,,,,,,,,"Melbourne, Australia",,,,,,,,,AUS,Australia,AU,1752193307380.34,4.072,104.64835357666,,2025.0,79.3
Del . Informatics Polytechnic,https://www.unipage.net/en/18149/del_informatics_polytechnic,ID,Indonesia,,,,,,,,,,Indonesia,,,,,,,,,IDN,Indonesia,ID,1396300098190.97,3.3,44.8813034886441,96.0,2025.0,65.2
Saimaa University of Applied Sciences,https://www.unipage.net/en/5495/saimaa_university_of_applied_sciences,FI,"Finland,Lappeenranta",,,,,,,,,,"Lappeenranta, Finland",1992.0,"3,999",,,,,,,FIN,Finland,FI,299835625550.781,8.26,108.130409240723,,2025.0,77.0
Polytechnic University of the State of Morelos,https://www.unipage.net/en/3714/polytechnic_university_of_the_state_of_morelos,MX,"Mexico,Jiutepec",,,,,,,,,,"Jiutepec, Mexico",2004.0,,,,,,,,MEX,Mexico,MX,1852722885258.11,2.711,47.474681854248,95.7654716766416,2025.0,61.3
Northwest Missouri State University,https://www.unipage.net/en/11000/northwest_missouri_state_university,US,"United States,Maryville",,,,"15,569","15,569","10,000","10,000",,,"Maryville, United States",1905.0,"7,876",,,86%,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Saint Leo University,https://www.unipage.net/en/11494/saint_leo_university,US,United States,,,,"27,050","27,050","17,500","17,500",,,United States,1889.0,"9,639",,,80%,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Ivanovo State Medical Academy,https://www.unipage.net/en/8757/ivanovo_state_medical_academy,RU,"Russia,Ivanovo",,,,,,,,,,"Ivanovo, Russia",1930.0,,,,,,,,RUS,Russian Federation,RU,2173835806671.66,2.527,60.3891235376867,99.9300003051758,,
National University of Civil Defense of Ukraine,https://www.unipage.net/en/10054/national_university_of_civil_defense_of_ukraine,UA,"Ukraine,Kharkiv",,,,,,,,,,"Kharkiv, Ukraine",1928.0,,,,,,,,UKR,Ukraine,UA,190741263731.535,9.834,85.2667604023424,99.4300003051758,,
Jubail Industrial College,https://www.unipage.net/en/21335/jubail_industrial_college,SA,"Saudi Arabia,Al Jubayl",,,,,,,,,,"Al Jubayl, Saudi Arabia",1989.0,,,,,,,,SAU,Saudi Arabia,SA,1237529866666.67,3.896,83.884129573915,97.9300003051758,2025.0,64.4
The University of Findlay,https://www.unipage.net/en/11431/the_university_of_findlay,US,"United States,Findlay",,,,"18,113","39,653","8,098","14,846",,,"Findlay, United States",1882.0,"3,331",,,86%,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Chuvash State University,https://www.unipage.net/en/7954/chuvash_state_university,RU,"Russia,Cheboksary",,,,,,,,,,"Cheboksary, Russia",1967.0,"14,999",,,,,,,RUS,Russian Federation,RU,2173835806671.66,2.527,60.3891235376867,99.9300003051758,,
France secondary school,https://www.unipage.net/en/5516/france_secondary_school,FR,"France,Paris",,,,,,,,,,"Paris, France",1530.0,,,,,,,,FRA,France,FR,3162079073495.78,7.37,70.4536437988281,,2025.0,64.4
Universidad Nebrija,https://www.unipage.net/en/9500/universidad_nebrija,ES,"Spain,Madrid",,,,"7,639","15,820","17,131","21,470",,,"Madrid, Spain",1995.0,"1,999",,,,,,,ESP,Spain,ES,1722745978335.16,11.394,93.7303466796875,99.6999969482422,2025.0,66.3
University of Peloponnese,https://www.unipage.net/en/6500/university_of_peloponnese,GR,"Greece,Korinthos",,,,791,791,"2,260","3,766",,,"Korinthos, Greece",2002.0,"12,801",128,52%,,,,,GRC,Greece,GR,257144811301.673,10.133,165.113418579102,93.9100036621094,2025.0,60.6
University of Atlántico,https://www.unipage.net/en/2920/university_of_atl_ntico,CO,"Colombia,Barranquilla",,,,,,,,,,"Barranquilla, Colombia",1941.0,"14,999",,,,,,,COL,Colombia,CO,418542042920.189,9.608,59.2901382446289,95.3399963378906,2025.0,59.8
Tashkent Financial Institute,https://www.unipage.net/en/21859/tashkent_financial_institute,UZ,"Uzbekistan,Tashkent",,,,"2,500","2,500","2,500","2,500",,,"Tashkent, Uzbekistan",1931.0,"4,365",43,35%,80%,,,,UZB,Uzbekistan,UZ,114965293466.611,4.488,56.517478700865,100.0,2025.0,58.0
Kharkiv National University of Economics,https://www.unipage.net/en/10028/kharkiv_national_university_of_economics,UA,"Ukraine,Kharkiv",,,,"5,000","5,000","5,000","5,000",,,"Kharkiv, Ukraine",1930.0,"14,999",496,,70%,,,,UKR,Ukraine,UA,190741263731.535,9.834,85.2667604023424,99.4300003051758,,
University of Chittagong,https://www.unipage.net/en/13706/university_of_chittagong,BD,"Bangladesh,Chittagong",,,,"1,000","1,000","1,000","1,000",,,"Chittagong, Bangladesh",1966.0,"19,999",,,,,,,BGD,Bangladesh,BD,450119424622.389,4.68,23.7295608009814,79.0,2025.0,54.7
Air University Islamabad,https://www.unipage.net/en/20394/air_university_islamabad,PK,"Pakistan,Islamabad",,,,,,,,,,"Islamabad, Pakistan",2002.0,"7,806",,34%,,,,,PAK,Pakistan,PK,373071855731.539,5.472,10.8564126844434,58.8600006103516,2025.0,49.1
Rajamangala University of Technology Rattanakosin,https://www.unipage.net/en/21710/rajamangala_university_of_technology_rattanakosin,TH,"Thailand,Nakhon Pathom",,,,,,,,,,"Nakhon Pathom, Thailand",2005.0,,,,,,,,THA,Thailand,TH,526411265427.683,0.693,44.9845744019321,91.0999984741211,2025.0,60.6
University of Arts Sciences and Communication,https://www.unipage.net/en/2833/university_of_arts_sciences_and_communication,CL,"Chile,Santiago",,,,,,,,,,"Santiago, Chile",1981.0,"5,999",,,70%,,,,CHL,Chile,CL,330267137371.592,9.056,104.734062194824,96.4000015258789,2025.0,73.2
University of the State of Rio Grande do Norte,https://www.unipage.net/en/1039/university_of_the_state_of_rio_grande_do_norte,BR,"Brazil,Mossoro",,,,"1,000","1,000","1,000","1,000",,,"Mossoro, Brazil",1968.0,"14,999",,,,,,,BRA,Brazil,BR,2179412080828.59,7.634,60.3906211853027,94.8005123042056,2025.0,55.1
Karlsruhe University of Education,https://www.unipage.net/en/6233/karlsruhe_university_of_education,DE,"Germany,Karlsruhe",,,,"1,000","1,000","1,000","1,000",,,"Karlsruhe, Germany",1962.0,"3,999",,,30%,,,,DEU,Germany,DE,4659929336890.62,3.406,78.5947494506836,,2025.0,71.6
Randolph College,https://www.unipage.net/en/12067/randolph_college,US,"United States,Lynchburg",,,,"27,930","27,930","20,000","20,000",,,"Lynchburg, United States",1891.0,536,,,95%,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Mohammed First University Oujda,https://www.unipage.net/en/22523/mohammed_first_university_oujda,MA,"Morocco,Oujda",,,,"1,000","1,000","1,000","1,000",,,"Oujda, Morocco",1978.0,,,,,,,,MAR,Morocco,MA,154430996472.752,8.943,48.1839617510572,64.2600021362305,2025.0,60.3
Babol Noshirvani University of Technology,https://www.unipage.net/en/18363/babol_noshirvani_university_of_technology,IR,"Iran,Babol",,501.0,,"1,000","1,000","1,000","1,000",,,"Babol, Iran",1970.0,"5,745",,36%,,,,,IRN,"Iran, Islamic Rep.",IR,436906331671.859,9.192,58.6677703857422,88.9233339833467,,
Indiana University-Northwest,https://www.unipage.net/en/11022/indiana_university_northwest,US,"United States,Gary",,,,"20,626","40,469","1,078","90,280",,,"Gary, United States",1963.0,"3,049",,,80%,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Federal University Foundation of Rio Grande,https://www.unipage.net/en/942/federal_university_foundation_of_rio_grande,BR,"Brazil,Rio Grande",,,,"1,000","1,000","1,000","1,000",,,"Rio Grande, Brazil",1969.0,,,,,,,,BRA,Brazil,BR,2179412080828.59,7.634,60.3906211853027,94.8005123042056,2025.0,55.1
Washburn University,https://www.unipage.net/en/11153/washburn_university,US,"United States,Topeka",,,,"11,867","20,524","7,048","36,971",,,"Topeka, United States",1865.0,"4,599",,,0%,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Islamic University of Malang,https://www.unipage.net/en/18141/islamic_university_of_malang,ID,"Indonesia,Malang",,,,,,,,,,"Malang, Indonesia",1981.0,"3,999",,,,,,,IDN,Indonesia,ID,1396300098190.97,3.3,44.8813034886441,96.0,2025.0,65.2
University of Applied Sciences Vorarlberg,https://www.unipage.net/en/4863/university_of_applied_sciences_vorarlberg,AT,"Austria,Dornbirn",,,,"1,000","1,000","1,000","1,000",,,"Dornbirn, Austria",1997.0,"1,999",,,50%,,,,AUT,Austria,AT,521642466921.745,5.439,91.6818237304688,,2025.0,69.7
Governors State University,https://www.unipage.net/en/11101/governors_state_university,US,"United States,University Park",,,,"17,980","17,980","15,000","15,000",,,"University Park, United States",1969.0,"4,407",,,57%,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Texas A&M International University,https://www.unipage.net/en/10916/texas_a_m_international_university,US,"United States,Laredo",,,,"23,882","23,882","9,572","38,316","10,468","20,936","Laredo, United States",1969.0,"7,985",,,48%,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Tyler Junior College,https://www.unipage.net/en/11979/tyler_junior_college,US,"United States,Tyler",,,,"5,481","5,481",,,,,"Tyler, United States",1926.0,,,,0%,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
"Maharishi Markandeshwar University, Mullana",https://www.unipage.net/en/16732/maharishi_markandeshwar_university_mullana,IN,"India,Ambala",,,,,,,,,,"Ambala, India",2007.0,"9,968",797,43%,,,,,IND,India,IN,3912686168582.21,4.202,34.4184659748952,81.6999969482422,2025.0,53.0
Monash College,https://www.unipage.net/en/23559/monash_college,AU,"Australia,Docklands",,,,,,,,,,"Docklands, Australia",,,,,,,,,AUS,Australia,AU,1752193307380.34,4.072,104.64835357666,,2025.0,79.3
Modesto Junior College,https://www.unipage.net/en/11616/modesto_junior_college,US,"United States,Modesto",,,,"7,306","7,306",,,,,"Modesto, United States",1921.0,,,,0%,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Hanzhong Vocational and Technical College,https://www.unipage.net/en/15025/hanzhong_vocational_and_technical_college,CN,China,,,,,,,,,,China,,,,,,,,,CHN,China,CN,18743803170827.2,4.571,76.8757843123403,96.7399978637695,2025.0,49.0
Multimedia Nusantara University,https://www.unipage.net/en/18068/multimedia_nusantara_university,ID,"Indonesia,Tangerang",,,,,,,,,,"Tangerang, Indonesia",2005.0,250,,,,,,,IDN,Indonesia,ID,1396300098190.97,3.3,44.8813034886441,96.0,2025.0,65.2
"Academy of Arts, Architecture and Design in Prague",https://www.unipage.net/en/5340/academy_of_arts_architecture_and_design_in_prague,CZ,"Czech Republic,Prague",,,,"9,997","9,997","9,997","9,997",,,"Prague, Czech Republic",1885.0,999,,,10%,,,,CZE,Czechia,CZ,345036675975.047,2.506,66.7282867431641,,,
University of Technology of El Salvador,https://www.unipage.net/en/3342/university_of_technology_of_el_salvador,SV,"El Salvador,San Salvador",,,,,,,,,,"San Salvador, El Salvador",1981.0,,,,,,,,SLV,El Salvador,SV,35364960000.0,2.839,32.8347079463918,89.7699966430664,2025.0,56.6
Foreigners University of Siena,https://www.unipage.net/en/6771/foreigners_university_of_siena,IT,"Italy,Siena",,,,"2,500","2,500","2,500","2,500",,,"Siena, Italy",1917.0,999,,,,,,,ITA,Italy,IT,2372774547793.12,6.778,75.9496536254883,99.3499984741211,2025.0,60.9
Gallaudet University,https://www.unipage.net/en/10896/gallaudet_university,US,"United States,Washington",,,,"24,768","27,432","27,270","30,204",,,"Washington, United States",1864.0,"1,318",,,59%,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Anyang University,https://www.unipage.net/en/21018/anyang_university,KR,South Korea,,,,"10,000","10,000","10,000","10,000",,,South Korea,1948.0,"5,999",41,,,,,,KOR,"Korea, Rep.",KR,1712792854202.37,2.604,106.709167480469,97.9700012207031,,
Lal Bahadur Shastri Institute of Management,https://www.unipage.net/en/16775/lal_bahadur_shastri_institute_of_management,IN,"India,New Delhi",,,,,,,,,,"New Delhi, India",,,,,,,,,IND,India,IN,3912686168582.21,4.202,34.4184659748952,81.6999969482422,2025.0,53.0
St. Mary's University,https://www.unipage.net/en/11398/st_marys_university,US,"United States,San Antonio",,,,"32,691","36,188","12,117","33,321",,,"San Antonio, United States",1852.0,"3,243",,,86%,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
National University of Loja,https://www.unipage.net/en/3295/national_university_of_loja,EC,"Ecuador,Loja",,,,"1,000","1,000","1,000","1,000",,,"Loja, Ecuador",1859.0,"24,999",,,,,,,ECU,Ecuador,EC,124676074700.0,4.773,67.8851161961618,96.2600021362305,2025.0,55.8
MCPHS University,https://www.unipage.net/en/10997/mcphs_university,US,"United States,Boston",,,,"37,220","37,220","19,995","19,995",,,"Boston, United States",1823.0,"6,790",,,88%,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
